race_date,number,distance,weather,surface,run_up_distance,track_condition,num_of_racers,racer_0_name,racer_0_equip,racer_0_weight,racer_0_post_position,racer_0_official_finish,racer_0_age,racer_0_jockey_key,racer_0_trainer_key,racer_0_last_pp,racer_0_meds,racer_0_dollar_odds,racer_0_comments,racer_0_sex,racer_1_name,racer_1_equip,racer_1_weight,racer_1_post_position,racer_1_official_finish,racer_1_age,racer_1_jockey_key,racer_1_trainer_key,racer_1_last_pp,racer_1_meds,racer_1_dollar_odds,racer_1_comments,racer_1_sex,racer_2_name,racer_2_equip,racer_2_weight,racer_2_post_position,racer_2_official_finish,racer_2_age,racer_2_jockey_key,racer_2_trainer_key,racer_2_last_pp,racer_2_meds,racer_2_dollar_odds,racer_2_comments,racer_2_sex,racer_3_name,racer_3_equip,racer_3_weight,racer_3_post_position,racer_3_official_finish,racer_3_age,racer_3_jockey_key,racer_3_trainer_key,racer_3_last_pp,racer_3_meds,racer_3_dollar_odds,racer_3_comments,racer_3_sex,racer_4_name,racer_4_equip,racer_4_weight,racer_4_post_position,racer_4_official_finish,racer_4_age,racer_4_jockey_key,racer_4_trainer_key,racer_4_last_pp,racer_4_meds,racer_4_dollar_odds,racer_4_comments,racer_4_sex,racer_5_name,racer_5_equip,racer_5_weight,racer_5_post_position,racer_5_official_finish,racer_5_age,racer_5_jockey_key,racer_5_trainer_key,racer_5_last_pp,racer_5_meds,racer_5_dollar_odds,racer_5_comments,racer_5_sex,racer_6_name,racer_6_equip,racer_6_weight,racer_6_post_position,racer_6_official_finish,racer_6_age,racer_6_jockey_key,racer_6_trainer_key,racer_6_last_pp,racer_6_meds,racer_6_dollar_odds,racer_6_comments,racer_6_sex,racer_7_name,racer_7_equip,racer_7_weight,racer_7_post_position,racer_7_official_finish,racer_7_age,racer_7_jockey_key,racer_7_trainer_key,racer_7_last_pp,racer_7_meds,racer_7_dollar_odds,racer_7_comments,racer_7_sex,racer_8_name,racer_8_equip,racer_8_weight,racer_8_post_position,racer_8_official_finish,racer_8_age,racer_8_jockey_key,racer_8_trainer_key,racer_8_last_pp,racer_8_meds,racer_8_dollar_odds,racer_8_comments,racer_8_sex,racer_9_name,racer_9_equip,racer_9_weight,racer_9_post_position,racer_9_official_finish,racer_9_age,racer_9_jockey_key,racer_9_trainer_key,racer_9_last_pp,racer_9_meds,racer_9_dollar_odds,racer_9_comments,racer_9_sex,racer_10_name,racer_10_equip,racer_10_weight,racer_10_post_position,racer_10_official_finish,racer_10_age,racer_10_jockey_key,racer_10_trainer_key,racer_10_last_pp,racer_10_meds,racer_10_dollar_odds,racer_10_comments,racer_10_sex,racer_11_name,racer_11_equip,racer_11_weight,racer_11_post_position,racer_11_official_finish,racer_11_age,racer_11_jockey_key,racer_11_trainer_key,racer_11_last_pp,racer_11_meds,racer_11_dollar_odds,racer_11_comments,racer_11_sex,racer_12_name,racer_12_equip,racer_12_weight,racer_12_post_position,racer_12_official_finish,racer_12_age,racer_12_jockey_key,racer_12_trainer_key,racer_12_last_pp,racer_12_meds,racer_12_dollar_odds,racer_12_comments,racer_12_sex,racer_13_name,racer_13_equip,racer_13_weight,racer_13_post_position,racer_13_official_finish,racer_13_age,racer_13_jockey_key,racer_13_trainer_key,racer_13_last_pp,racer_13_meds,racer_13_dollar_odds,racer_13_comments,racer_13_sex,racer_14_name,racer_14_equip,racer_14_weight,racer_14_post_position,racer_14_official_finish,racer_14_age,racer_14_jockey_key,racer_14_trainer_key,racer_14_last_pp,racer_14_meds,racer_14_dollar_odds,racer_14_comments,racer_14_sex,racer_15_name,racer_15_equip,racer_15_weight,racer_15_post_position,racer_15_official_finish,racer_15_age,racer_15_jockey_key,racer_15_trainer_key,racer_15_last_pp,racer_15_meds,racer_15_dollar_odds,racer_15_comments,racer_15_sex,racer_16_name,racer_16_equip,racer_16_weight,racer_16_post_position,racer_16_official_finish,racer_16_age,racer_16_jockey_key,racer_16_trainer_key,racer_16_last_pp,racer_16_meds,racer_16_dollar_odds,racer_16_comments,racer_16_sex
2023-04-23 0:00,2,1005.84,L,D,40,FT,6,Boss Holiday,b,118,1,3,3.14,112023,214001,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-11-04, RACE_NUMBER: 7, OFL_FINISH: 6",L,4.65,"near rear rail,advanced fence turn,shift out 1/8,good finish3rd",G,Lake Shore Drive,None,122,2,4,5.06,125821,43936,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2021-12-04, RACE_NUMBER: 3, OFL_FINISH: 6",L,2.5,"speed rail lead,surrender lead3/8,fought on inside,no match",G,Forest Buzz,b,118,3,2,3.12,142290,7049,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-10-07, RACE_NUMBER: 6, OFL_FINISH: 1",L,3.4,"engage/press front,lead3/8,collar mid stretch,no response,2ndbest",G,Bet N Win,None,122,4,5,4.16,111343,7109,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-11, RACE_NUMBER: 10, OFL_FINISH: 7",L,9.1,"stalk2path,scrubbed 5/16,no response,could not get involved str",G,Highly Flammable,None,122.0,5.0,1.0,3.98,110011.0,20416.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-06-11, RACE_NUMBER: 3, OFL_FINISH: 1",L,2.25,"nice trip watching front duo battle,cruised to lead3/16,drew away",G,Might Bee Speedy,None,119.0,6.0,6.0,3.19,148509.0,7110.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-11-04, RACE_NUMBER: 7, OFL_FINISH: 4",L,11.35,"trailed early,something amiss7/16,late interest stretch closed ga",G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23 0:00,3,1005.84,L,D,40,FT,6,Sterling Speed,bf,118,1,3,6.23,112023,944346,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-08, RACE_NUMBER: 7, OFL_FINISH: 8",L,12.9,"good position inside behind leaders,ran on gamely capture3rd",M,One Punch Charlie,None,122,2,5,6.03,158429,953887,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-11, RACE_NUMBER: 14, OFL_FINISH: 7",L,52.3,"in tight btwn1/2,shuffled,roused upper stretch,little to giveon f",G,Big Warden,b,117,3,6,3.96,172213,268859,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-10, RACE_NUMBER: 13, OFL_FINISH: 11",L,11.9,"broke with field,could not keep up bkstr,trailed,little impact",G,Kid Forester,f,123,4,4,7.2,164186,196884,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-09, RACE_NUMBER: 8, OFL_FINISH: 3",L,3.35,"tracked outs 2nd flight into turn,mild rally1/4,stalled1/8 losing",G,Light the Lamp,b,123.0,5.0,2.0,4.2,124456.0,110122.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-03, RACE_NUMBER: 3, OFL_FINISH: 1",L,0.5,"away alertly, speed lead,open up 3/16,couldnt hold off winner",G,Chancel,None,123.0,6.0,1.0,5.98,101342.0,46521.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-09, RACE_NUMBER: 8, OFL_FINISH: 5",L,7.15,"keep close to pace,wear down leader 1/8,left hand urge,up late",G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23 0:00,4,1005.84,L,D,40,FT,8,Chairman Bob,None,122,1,5,4.01,112023,165340,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-10, RACE_NUMBER: 13, OFL_FINISH: 2",L,5.05,"inside, switched out, 2-3w turn & str, ask 1/4, needed more",G,Bahamian Dude,bf,112,2,8,5.28,171631,196616,"TRACK/CODE: TAM, TRACK/NAME: TAMPA BAY DOWNS, RACE_DATE: 2023-02-17, RACE_NUMBER: 8, OFL_FINISH: 6",L,28.2,"attended inside, bit tight outside 3/8, dropped back",G,Stormy Soul,None,122,3,1,6.07,110011,224281,"TRACK/CODE: GP, TRACK/NAME: GULFSTREAM PARK, RACE_DATE: 2023-03-26, RACE_NUMBER: 5, OFL_FINISH: 2",L,1.2,"contended btw, duel insd-2p, forged clear, kept task",G,Wenjack,b,122,4,4,5.05,124456,283713,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-10, RACE_NUMBER: 5, OFL_FINISH: 9",L,19.9,"settled, inside turn, btw upper str, improved inside",G,Master Spy,None,122.0,5.0,3.0,4.94,160933.0,165340.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-10, RACE_NUMBER: 5, OFL_FINISH: 6",L,18.8,"eased back, moved 4wd turn, led 3/16, evened out",G,Mr. Dazzle,bf,122.0,6.0,6.0,7.13,125821.0,23527.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-04, RACE_NUMBER: 10, OFL_FINISH: 9",L,10.9,"step slow, came out stretch, no menace",G,Alacritous,b,124.0,7.0,7.0,8.04,164186.0,944346.0,"TRACK/CODE: MVR, TRACK/NAME: MAHONING VALLEY RACE COURSE, RACE_DATE: 2023-03-23, RACE_NUMBER: 6, OFL_FINISH: 1",L,4.45,"prompted pace, 3wd turn, weakened",G,Western Trouble,None,117.0,8.0,2.0,8.07,172213.0,261971.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-11-26, RACE_NUMBER: 4, OFL_FINISH: 6",L,5.3,"settled, 4wd turn, swung 7wd, second best, no match for wnnr",G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23 0:00,5,1005.84,L,D,40,FT,7,Particular,f,123,1,5,4.1,164186,1898,"TRACK/CODE: LRL, TRACK/NAME: LAUREL PARK, RACE_DATE: 2023-03-05, RACE_NUMBER: 7, OFL_FINISH: 7",L,4.65,"track rail2nd flight,chased pace turn,evenly in stretch",H,Maakwa,b,123,2,3,5.09,112023,956608,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-11-27, RACE_NUMBER: 4, OFL_FINISH: 5",L,2.05,"hold behind runners bkstr,angle off horses1/4,4path str,closed3r",G,Feelthebeat,None,123,3,4,4.14,110011,214001,"TRACK/CODE: GP, TRACK/NAME: GULFSTREAM PARK, RACE_DATE: 2023-04-02, RACE_NUMBER: 4, OFL_FINISH: 5",L,5.1,"track btwn2nd,in range top str,levelled out late,lost3rd",G,Aim for the Sky,None,123,4,2,6.17,125821,267819,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-11, RACE_NUMBER: 7, OFL_FINISH: 3",L,5.25,"early lea rail,gave way 7/16,rebid outside1/4,needed more.2ndbest",G,Seventyseven Stone,None,123.0,5.0,6.0,8.99,160933.0,157100.0,"TRACK/CODE: TP, TRACK/NAME: TURFWAY PARK, RACE_DATE: 2023-03-11, RACE_NUMBER: 6, OFL_FINISH: 7",L,39.05,"void speed,trailed,could not get interested",G,Napa Spirit (IRE),bf,123.0,6.0,1.0,4.13,112072.0,968159.0,"TRACK/CODE: GP, TRACK/NAME: GULFSTREAM PARK, RACE_DATE: 2023-03-17, RACE_NUMBER: 3, OFL_FINISH: 3",L,2.3,"press pace,to lead7/16,headed1/4,dug in drew off",G,Jack Beanstalk,f,117.0,7.0,7.0,6.17,169800.0,157987.0,"TRACK/CODE: FE, TRACK/NAME: FORT ERIE, RACE_DATE: 2022-10-04, RACE_NUMBER: 8, OFL_FINISH: 1",None,33.5,"reined in outside after break,stalk 4W,could not keep pace,retrea",G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23 0:00,6,1106.424,L,D,20,FT,7,Clear Destination,bf,118,1,4,6.17,172213,944346,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-11, RACE_NUMBER: 11, OFL_FINISH: 8",L,24.4,"brushed brk, unhurried, 4wd into str, belatedly",G,Commander Joe,b,123,2,5,5.03,142290,7338,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-10-23, RACE_NUMBER: 6, OFL_FINISH: 1",L,7.65,"strongly urged brk, tracked in behind, near inside, no rally",H,Maclean's Posse,None,123,3,2,5.16,124456,41552,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-11-06, RACE_NUMBER: 3, OFL_FINISH: 6",L,3.75,"pressed, dueled inside-2path, led mid-str, outkicked",H,Kawacatoose,b,118,4,3,5.2,169800,3517,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-09-04, RACE_NUMBER: 7, OFL_FINISH: 8",L,6.3,"bump after brk, early lead, dueled 2-3w, outkicked",G,Ready for a Fight,None,123.0,5.0,1.0,6.27,154446.0,20416.0,"TRACK/CODE: TP, TRACK/NAME: TURFWAY PARK, RACE_DATE: 2023-01-18, RACE_NUMBER: 6, OFL_FINISH: 7",L,1.8,"bmp after brk, 2-3w, angled out 5w 3/16, drove past insd fnl 1/16",G,There's No Joe,b,123.0,6.0,7.0,6.19,112072.0,279521.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-11-24, RACE_NUMBER: 6, OFL_FINISH: 4",L,8.45,"chased 3-4w, faded",G,Warp Ride,None,123.0,7.0,6.0,4.01,164186.0,224281.0,"TRACK/CODE: GP, TRACK/NAME: GULFSTREAM PARK, RACE_DATE: 2023-04-02, RACE_NUMBER: 8, OFL_FINISH: 9",L,3.55,"outside, 4-5w turn, no rally",G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23 0:00,7,1106.424,L,D,20,FT,6,Owen's Tour Guide,None,123,1,2,5.05,110011,261971,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-10, RACE_NUMBER: 8, OFL_FINISH: 2",L,2.9,"brk out st,near back1/2 rail,advance turn,closed well,just missed",M,Storming Lady,None,122,2,4,8.2,117699,19638,"TRACK/CODE: TP, TRACK/NAME: TURFWAY PARK, RACE_DATE: 2023-03-30, RACE_NUMBER: 7, OFL_FINISH: 4",L,8.1,"brush st,trail bkstr,save ground turn,mild run inside minor share",M,Halfinthewrapper,None,123,3,6,6.09,154446,23527,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-11-19, RACE_NUMBER: 7, OFL_FINISH: 8",L,2.45,"track between,steadied7/16,shuffled to rear,not persevered str",M,Trading Bay,b,123,4,5,6.05,142290,39629,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-10, RACE_NUMBER: 8, OFL_FINISH: 4",L,5.6,"rate btwn early,3Wturn,4Waround steadied foe,brief run1/4,stalle",M,Forest Drift,None,123.0,5.0,1.0,5.15,161608.0,7110.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-09-04, RACE_NUMBER: 6, OFL_FINISH: 10",L,10.1,"to lead start,unchalleneged up front,another gear1/8,kept on,held",M,Aubrieta,None,123.0,6.0,3.0,4.02,17473.0,20416.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-10, RACE_NUMBER: 8, OFL_FINISH: 6",L,2.5,"track lone speed,roused in good spot 3/16,could not gain,lost2nd",M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23 0:00,8,1005.84,L,D,40,FT,7,Big Investment,b,119,1,5,3.04,112072,7338,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-10, RACE_NUMBER: 1, OFL_FINISH: 5",L,5.35,"rated rail midfield,urge5/16 fence in with a chance str,levelled",C,Two Year Contract,b,122,2,4,4.27,145189,968159,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-11-26, RACE_NUMBER: 11, OFL_FINISH: 1",L,12.95,"in tight behind1/2,regroup btwn rally5/16,good energy pass tired",G,Artie's All In,b,123,3,7,4.06,101342,9562,"TRACK/CODE: FE, TRACK/NAME: FORT ERIE, RACE_DATE: 2022-10-03, RACE_NUMBER: 8, OFL_FINISH: 6",L,37.8,"3Woutside near rear,could not gain turn,got out top str,no factor",G,Exceed,b,123,4,1,5.14,110011,944346,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-08, RACE_NUMBER: 1, OFL_FINISH: 6",L,5.55,"track trip behind speed,waited to pounce turn,seam3path str,",H,Prince Sussex,b,122.0,5.0,2.0,4.96,161043.0,46521.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-11-27, RACE_NUMBER: 11, OFL_FINISH: 9",L,3.35,"spd lead rail,lead str,stubbornly gave way wrong lead,just missed",G,Stylish Gent,b,118.0,6.0,6.0,3.97,172213.0,7101.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-11, RACE_NUMBER: 7, OFL_FINISH: 8",L,1.65,"pressure pace outside,drifted out3/16,retreated widest mid stretc",G,Orphan Hallie,b,122.0,7.0,3.0,6.04,154446.0,271434.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-09, RACE_NUMBER: 8, OFL_FINISH: 10",L,4.85,"good move bkstr/turn,track 2nd flight outs,4Wstr closed well3rd",G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 0:00,1,1106.424,R,D,20,FT,7,Manitoulin Island,b,123,1,4,5.1,154403,248616,"TRACK/CODE: LRL, TRACK/NAME: LAUREL PARK, RACE_DATE: 2022-12-04, RACE_NUMBER: 4, OFL_FINISH: 7",L,13.25,"shuffle rail turn slightly,rouse ins 5/16,no response,held minors",M,Fedaline,b,119,2,2,3.22,110011,214001,"TRACK/CODE: GP, TRACK/NAME: GULFSTREAM PARK, RACE_DATE: 2023-03-08, RACE_NUMBER: 2, OFL_FINISH: 5",L,0.7,"track btwn pacesetter,bid top of lane,repell mid stretch,2ndbest",F,Lady in Red,None,124,3,1,4.0,202,959060,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-11-26, RACE_NUMBER: 6, OFL_FINISH: 8",L,4.35,"hop st,hustle for lead41/2pole,open up slightly turn,headed,drew",M,Nepriklausoma Dama,b,118,4,6,3.06,168307,963156,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-08-06, RACE_NUMBER: 2, OFL_FINISH: 10",L,24.05,"midpack rail,could not gain on turn,no presence to the finish",F,Stole the Ring,bf,124.0,5.0,3.0,3.98,132064.0,227398.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-08, RACE_NUMBER: 8, OFL_FINISH: 3",L,7.8,"nice stalk position3/8,loom1/4,could not threaten stretch",M,Some Like It Hot,None,124.0,6.0,5.0,4.11,142290.0,261971.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-05-15, RACE_NUMBER: 5, OFL_FINISH: 8",L,6.75,"trail ins break,mild turn of foot 5/16,evenly in stretch",M,Panic Switch,None,119.0,7.0,7.0,3.21,148509.0,7110.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-09, RACE_NUMBER: 10, OFL_FINISH: 6",L,18.5,"hop st,,near rear outs backstretch,could not get involved.",F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 0:00,2,1207.008,R,D,40,FT,7,Kaukokaipuu,None,119,1,2,3.04,125821,142257,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-10-02, RACE_NUMBER: 6, OFL_FINISH: 2",L,2.15,"away alertly, put away challengers5/16,opened up comfortably3/16,",C,True Temper,None,118,2,1,3.16,17473,20416,,L,3.45,"leapt st,ask position bkstr,inside turn,good late finish,got up",C,Midnight Tempesta,None,121,3,5,3.07,124456,959060,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-11-06, RACE_NUMBER: 5, OFL_FINISH: 7",L,13.85,"press pacebtwn,game chase turn,weaken btwn1/8",G,Yorkville,b,116,4,6,3.06,172213,44072,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-04, RACE_NUMBER: 6, OFL_FINISH: 5",L,3.15,"engage outs trio front,first fade3W5/16,retreated top lane",G,Beyond Talented,b,118.0,5.0,7.0,2.93,154446.0,271434.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-11, RACE_NUMBER: 1, OFL_FINISH: 8",L,32.9,"settled at back,urge left handed 7/16,little response,flatten1/4",G,Direct Drive,None,121.0,6.0,3.0,3.13,164885.0,20416.0,,L,2.55,"away slw,trail,3Wturn rally5/16,6path str,best rest non threat 3",C,Mr. Rudy,None,118.0,7.0,4.0,3.19,142290.0,261971.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-08-28, RACE_NUMBER: 7, OFL_FINISH: 12",None,41.4,"good spot out early,not keep pace run leader turn,pass tired ones",G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 0:00,3,1106.424,R,D,20,FT,7,Absolute Jewel,b,122,1,5,4.1,101342,196884,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-08, RACE_NUMBER: 5, OFL_FINISH: 9",L,6.4,"off slw,see them all bkstr,shifted5w3/16,good energy late",M,Pictureday Jessica,None,113,2,6,4.18,171631,972960,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-11-03, RACE_NUMBER: 7, OFL_FINISH: 7",L,14.85,"rated kindly behind speed,saved all the ground,in chance3/16",M,Shelly the Rocket,None,123,3,2,4.17,168307,19263,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-10-06, RACE_NUMBER: 4, OFL_FINISH: 7",L,2.5,"brk out st,recover lead,stubborn up front,just missed deep str",M,Carla's Honor,b,123,4,1,4.01,148509,23527,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-08, RACE_NUMBER: 5, OFL_FINISH: 6",L,8.4,"midpack hold btwn,rally outs5/16,5Wstr,right hand urge,drifted up",M,Halo Style,b,122.0,5.0,4.0,4.03,125821.0,944346.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-08, RACE_NUMBER: 5, OFL_FINISH: 10",L,13.9,"stalk,alone,ask quicken5/16,steadied70yrds",M,My Girl Hooter,None,124.0,6.0,7.0,3.97,161043.0,46521.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-08, RACE_NUMBER: 5, OFL_FINISH: 4",L,4.3,"unhurry early4Wturn,fanned top stretch,could not recover",M,Lets Run Two,None,123.0,7.0,3.0,4.22,142290.0,280682.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-11-24, RACE_NUMBER: 3, OFL_FINISH: 2",None,2.0,"press just off pace,hounded leader turn,dead aim 3/16,lagged str",M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 0:00,4,1005.84,R,D,40,FT,8,Miss Brentwood,b,122,1,2,4.18,124456,7338,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-11-17, RACE_NUMBER: 7, OFL_FINISH: 5",L,2.8,"pressured pace inside, clear by 1/4, caught, 2nd best",M,Fedalia,b,124,2,4,5.15,112072,968159,"TRACK/CODE: GP, TRACK/NAME: GULFSTREAM PARK, RACE_DATE: 2023-03-15, RACE_NUMBER: 6, OFL_FINISH: 1",L,2.9,"brk in air, inside advance, needed more late",M,Jara,bf,122,3,6,6.28,1137,196616,"TRACK/CODE: TAM, TRACK/NAME: TAMPA BAY DOWNS, RACE_DATE: 2023-04-07, RACE_NUMBER: 5, OFL_FINISH: 4",L,15.1,"dropped back early, tight 5/16, angled 5wd top of str, no threat",M,Cefalo,b,122,4,1,6.05,142290,966252,"TRACK/CODE: FE, TRACK/NAME: FORT ERIE, RACE_DATE: 2022-10-24, RACE_NUMBER: 10, OFL_FINISH: 1",L,18.2,"shift in, insd advance turn, came out, aim, surged past late",M,Sparkle Sammy,None,117.0,5.0,5.0,8.03,170371.0,267819.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-08, RACE_NUMBER: 6, OFL_FINISH: 7",L,8.0,"pressed, 5wd into str, weakened",M,Hasn't Hit Me Yet,f,122.0,6.0,7.0,6.04,101342.0,157987.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-10-29, RACE_NUMBER: 9, OFL_FINISH: 7",None,44.3,"lost ground 3wd turn, swung 7w, no menace",M,Hatmaker Holiday,None,122.0,7.0,8.0,5.1,161608.0,41552.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-01, RACE_NUMBER: 4, OFL_FINISH: 1",L,2.55,"bump foe brk, stalked 3wd in range, faded",M,Hit and Run,b,122.0,8.0,3.0,5.08,122713.0,268859.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-08, RACE_NUMBER: 6, OFL_FINISH: 4",L,6.65,"bmpd brk, outside, 4-6w, kept on for show",M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
